point_id,gas,temperature_K,pressure_MPa,pressure_basis,salt,salt_molality,salt_composition,m_Na,m_Cl,m_K,m_Ca,m_Mg,m_SO4,source_id,reference,method,flags,solubility_mole_fraction,solubility_mol_per_kgw,value_as_printed,unit_as_printed
C2H6_culbersonmcketta1950_c2c4_016,C2H6,377.5944,13.99635671,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000964,0.053561705,0.000964,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_017,C2H6,377.5944,17.47820899,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001042,0.057900057,0.001042,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_018,C2H6,377.5944,23.82138543,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001132,0.062906689,0.001132,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_019,C2H6,377.5944,36.68010724,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001249,0.06941666,0.001249,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_020,C2H6,377.5944,48.33224657,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001329,0.0738688,0.001329,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_021,C2H6,377.5944,58.46753936,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001434,0.079713316,0.001434,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_022,C2H6,377.5944,68.4994108,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001514,0.084167106,0.001514,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_023,C2H6,410.9278,5.07454115,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.00066,0.036659722,0.000660,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_024,C2H6,410.9278,6.7499671,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000803,0.044609045,0.000803,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_025,C2H6,410.9278,10.13529279,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001065,0.059179444,0.001065,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_026,C2H6,410.9278,14.51346348,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001208,0.067135214,0.001208,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_027,C2H6,410.9278,18.47794876,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001384,0.07693006,0.001384,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_028,C2H6,410.9278,24.71770384,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.00153,0.08505795,0.001530,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_029,C2H6,410.9278,34.78404906,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001703,0.09469202,0.001703,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_030,C2H6,410.9278,44.574604,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001867,0.10382798,0.001867,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_031,C2H6,410.9278,55.53726763,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001901,0.1057224,0.001901,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_032,C2H6,410.9278,67.39624967,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.002005,0.11151788,0.002005,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_033,C2H6,444.2611,5.08143591,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.00077,0.042774384,0.000770,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_034,C2H6,444.2611,6.83959894,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001039,0.057733185,0.001039,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_035,C2H6,444.2611,9.44581709,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001311,0.072867006,0.001311,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_036,C2H6,444.2611,13.68609264,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001671,0.092909744,0.001671,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_037,C2H6,444.2611,17.96084198,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.00197,0.10956734,0.001970,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_038,C2H6,444.2611,25.09691548,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.002325,0.12935772,0.002325,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_039,C2H6,444.2611,29.54403375,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.00248,0.13800301,0.002480,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_040,C2H6,444.2611,34.71510149,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.002515,0.13995555,0.002515,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_041,C2H6,444.2611,36.19747425,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.002635,0.14665099,0.002635,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_042,C2H6,444.2611,45.71223891,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.00279,0.15530165,0.002790,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_043,C2H6,444.2611,57.36437824,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.00306,0.17037698,0.003060,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_044,C2H6,444.2611,64.3625566,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.0032,0.17819703,0.003200,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_045,C2H6,444.2611,67.8099351,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.0033,0.18378412,0.003300,mol fraction C2H6
C2H6_culbersonmcketta1950_c2c4_046,C2H6,310.9278,1.3789514,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000328,0.01821272,0.328,"x·10^3 (mole fraction C2H6, Table III heading)"
C2H6_culbersonmcketta1950_c2c4_047,C2H6,310.9278,2.7579028,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000534,0.029657308,0.534,x·10^3
C2H6_culbersonmcketta1950_c2c4_048,C2H6,310.9278,4.1368542,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000667,0.037048797,0.667,x·10^3
C2H6_culbersonmcketta1950_c2c4_049,C2H6,310.9278,5.5158056,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000749,0.041606935,0.749,x·10^3
C2H6_culbersonmcketta1950_c2c4_050,C2H6,310.9278,6.894757,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000793,0.044053074,0.793,x·10^3
C2H6_culbersonmcketta1950_c2c4_051,C2H6,310.9278,8.61844625,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000822,0.04566542,0.822,x·10^3
C2H6_culbersonmcketta1950_c2c4_052,C2H6,310.9278,10.3421355,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000849,0.047166654,0.849,x·10^3
C2H6_culbersonmcketta1950_c2c4_053,C2H6,310.9278,13.789514,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000888,0.049335245,0.888,x·10^3
C2H6_culbersonmcketta1950_c2c4_054,C2H6,310.9278,17.2368925,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000915,0.050836677,0.915,x·10^3
C2H6_culbersonmcketta1950_c2c4_055,C2H6,310.9278,20.684271,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000933,0.051837677,0.933,x·10^3
C2H6_culbersonmcketta1950_c2c4_056,C2H6,310.9278,24.1316495,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000959,0.053283629,0.959,x·10^3
C2H6_culbersonmcketta1950_c2c4_057,C2H6,310.9278,27.579028,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000982,0.054562803,0.982,x·10^3
C2H6_culbersonmcketta1950_c2c4_058,C2H6,310.9278,31.0264065,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001009,0.056064518,1.009,x·10^3
C2H6_culbersonmcketta1950_c2c4_059,C2H6,310.9278,34.473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001032,0.05734382,1.032,x·10^3
C2H6_culbersonmcketta1950_c2c4_060,C2H6,310.9278,41.368542,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.00108,0.060013858,1.080,x·10^3
C2H6_culbersonmcketta1950_c2c4_061,C2H6,310.9278,48.263299,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001112,0.061794026,1.112,x·10^3
C2H6_culbersonmcketta1950_c2c4_062,C2H6,310.9278,55.158056,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001126,0.062572886,1.126,x·10^3
C2H6_culbersonmcketta1950_c2c4_063,C2H6,310.9278,62.052813,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001129,0.062739787,1.129,x·10^3
C2H6_culbersonmcketta1950_c2c4_064,C2H6,310.9278,68.94757,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001133,0.062962323,1.133,x·10^3
C2H6_culbersonmcketta1950_c2c4_065,C2H6,310.9278,0.10135293,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,2.4e-05,0.0013322329,0.0240,"x·10^3, footnoted *Winkler"
C2H6_culbersonmcketta1950_c2c4_066,C2H6,344.2611,1.3789514,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000173,0.0096046102,0.173,x·10^3
C2H6_culbersonmcketta1950_c2c4_067,C2H6,344.2611,2.7579028,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000348,0.019323639,0.348,x·10^3
C2H6_culbersonmcketta1950_c2c4_068,C2H6,344.2611,4.1368542,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000478,0.026545691,0.478,x·10^3
C2H6_culbersonmcketta1950_c2c4_069,C2H6,344.2611,5.5158056,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000569,0.031602246,0.569,x·10^3
C2H6_culbersonmcketta1950_c2c4_070,C2H6,344.2611,6.894757,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000628,0.034881164,0.628,x·10^3
C2H6_culbersonmcketta1950_c2c4_071,C2H6,344.2611,8.61844625,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000683,0.037938131,0.683,x·10^3
C2H6_culbersonmcketta1950_c2c4_072,C2H6,344.2611,10.3421355,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000729,0.040495125,0.729,x·10^3
C2H6_culbersonmcketta1950_c2c4_073,C2H6,344.2611,17.2368925,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000831,0.046165822,0.831,x·10^3
C2H6_culbersonmcketta1950_c2c4_074,C2H6,344.2611,20.684271,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000873,0.048501152,0.873,x·10^3
C2H6_culbersonmcketta1950_c2c4_075,C2H6,344.2611,24.1316495,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000913,0.050725457,0.913,x·10^3
C2H6_culbersonmcketta1950_c2c4_076,C2H6,344.2611,27.579028,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000951,0.052838713,0.951,x·10^3
C2H6_culbersonmcketta1950_c2c4_077,C2H6,344.2611,31.0264065,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000986,0.054785274,0.986,x·10^3
C2H6_culbersonmcketta1950_c2c4_078,C2H6,344.2611,34.473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001014,0.056342622,1.014,x·10^3
C2H6_culbersonmcketta1950_c2c4_079,C2H6,344.2611,41.368542,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.00106,0.058901311,1.060,x·10^3
C2H6_culbersonmcketta1950_c2c4_080,C2H6,344.2611,48.263299,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001098,0.061015189,1.098,x·10^3
C2H6_culbersonmcketta1950_c2c4_081,C2H6,344.2611,55.158056,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001142,0.063463037,1.142,x·10^3
C2H6_culbersonmcketta1950_c2c4_082,C2H6,344.2611,62.052813,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001187,0.065966742,1.187,x·10^3
C2H6_culbersonmcketta1950_c2c4_083,C2H6,344.2611,68.94757,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001228,0.068248091,1.228,x·10^3
C2H6_culbersonmcketta1950_c2c4_084,C2H6,344.2611,0.10135293,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,1.05e-05,0.00058284404,0.0105,"x·10^3, footnoted *Winkler"
C2H6_culbersonmcketta1950_c2c4_085,C2H6,377.5944,1.3789514,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000144,0.007994357,0.144,x·10^3
C2H6_culbersonmcketta1950_c2c4_086,C2H6,377.5944,2.7579028,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000299,0.016601968,0.299,x·10^3
C2H6_culbersonmcketta1950_c2c4_087,C2H6,377.5944,4.1368542,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000449,0.024934455,0.449,x·10^3
C2H6_culbersonmcketta1950_c2c4_088,C2H6,377.5944,5.5158056,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000559,0.031046536,0.559,x·10^3
C2H6_culbersonmcketta1950_c2c4_089,C2H6,377.5944,6.894757,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000647,0.035937169,0.647,x·10^3
C2H6_culbersonmcketta1950_c2c4_090,C2H6,377.5944,8.61844625,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000742,0.041217797,0.742,x·10^3
C2H6_culbersonmcketta1950_c2c4_091,C2H6,377.5944,10.3421355,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000823,0.04572102,0.823,x·10^3
C2H6_culbersonmcketta1950_c2c4_092,C2H6,377.5944,13.789514,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000955,0.05306117,0.955,x·10^3
C2H6_culbersonmcketta1950_c2c4_093,C2H6,377.5944,17.2368925,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.00102,0.056676351,1.020,x·10^3
C2H6_culbersonmcketta1950_c2c4_094,C2H6,377.5944,20.684271,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001073,0.059624462,1.073,x·10^3
C2H6_culbersonmcketta1950_c2c4_095,C2H6,377.5944,24.1316495,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001121,0.062294719,1.121,x·10^3
C2H6_culbersonmcketta1950_c2c4_096,C2H6,377.5944,27.579028,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001163,0.064631405,1.163,x·10^3
C2H6_culbersonmcketta1950_c2c4_097,C2H6,377.5944,31.0264065,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001192,0.066244945,1.192,x·10^3
C2H6_culbersonmcketta1950_c2c4_098,C2H6,377.5944,34.473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001222,0.067914224,1.222,x·10^3
C2H6_culbersonmcketta1950_c2c4_099,C2H6,377.5944,41.368542,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001287,0.071531337,1.287,x·10^3
C2H6_culbersonmcketta1950_c2c4_100,C2H6,377.5944,48.263299,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.00135,0.075037605,1.350,x·10^3
C2H6_culbersonmcketta1950_c2c4_101,C2H6,377.5944,55.158056,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001412,0.078488649,1.412,x·10^3
C2H6_culbersonmcketta1950_c2c4_102,C2H6,377.5944,62.052813,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.001464,0.081383404,1.464,x·10^3
C2H6_culbersonmcketta1950_c2c4_103,C2H6,377.5944,68.94757,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.0015,0.083387642,1.500,x·10^3
C2H6_culbersonmcketta1950_c2c4_104,C2H6,410.9278,1.3789514,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,culbersonmcketta1950_c2c4,Culberson-McKetta 1950,analytical_sampling,,0.000151,0.0083830302,0.151,x·10^3
